repayment_id,account_id,borrower_id,month_number,emi_due,payment_status,days_late
RPY000454,LA04296,BOR04837,1,58021.87,On-Time,0
RPY000455,LA04296,BOR04837,2,58021.87,On-Time,0
RPY000456,LA04296,BOR04837,3,58021.87,On-Time,0
RPY000457,LA04296,BOR04837,4,58021.87,On-Time,0
RPY000458,LA04296,BOR04837,5,58021.87,On-Time,0
RPY000459,LA04296,BOR04837,6,58021.87,On-Time,0
RPY000460,LA04296,BOR04837,7,58021.87,Late,42
RPY000461,LA04296,BOR04837,8,58021.87,On-Time,0
RPY000462,LA04296,BOR04837,9,58021.87,On-Time,0
RPY000463,LA04296,BOR04837,10,58021.87,On-Time,0
RPY000464,LA03495,BOR07445,1,29876.16,On-Time,0
RPY000465,LA03495,BOR07445,2,29876.16,On-Time,0
RPY000466,LA03495,BOR07445,3,29876.16,On-Time,0
RPY000467,LA03495,BOR07445,4,29876.16,On-Time,0
RPY000468,LA03495,BOR07445,5,29876.16,On-Time,0
RPY000469,LA03495,BOR07445,6,29876.16,On-Time,0
RPY000470,LA03495,BOR07445,7,29876.16,On-Time,0
RPY000471,LA03495,BOR07445,8,29876.16,On-Time,0
RPY000472,LA03495,BOR07445,9,29876.16,On-Time,0
RPY000473,LA03495,BOR07445,10,29876.16,On-Time,0
RPY000474,LA03495,BOR07445,11,29876.16,On-Time,0
RPY000475,LA03495,BOR07445,12,29876.16,On-Time,0
RPY000476,LA06602,BOR07007,1,11295.01,On-Time,0
RPY000477,LA06602,BOR07007,2,11295.01,On-Time,0
RPY000478,LA06602,BOR07007,3,11295.01,On-Time,0
RPY000479,LA06602,BOR07007,4,11295.01,Late,39
RPY000480,LA06602,BOR07007,5,11295.01,On-Time,0
RPY000481,LA00559,BOR01385,1,9210.18,On-Time,0
RPY000482,LA00559,BOR01385,2,9210.18,On-Time,0
RPY000483,LA00559,BOR01385,3,9210.18,On-Time,0
RPY000484,LA00559,BOR01385,4,9210.18,On-Time,0
RPY000485,LA00559,BOR01385,5,9210.18,On-Time,0
RPY000486,LA00559,BOR01385,6,9210.18,On-Time,0
RPY000487,LA01590,BOR04789,1,29216.79,On-Time,0
RPY000488,LA01590,BOR04789,2,29216.79,On-Time,0
RPY000489,LA01590,BOR04789,3,29216.79,On-Time,0
RPY000490,LA01590,BOR04789,4,29216.79,On-Time,0
RPY000491,LA01590,BOR04789,5,29216.79,On-Time,0
RPY000492,LA01590,BOR04789,6,29216.79,On-Time,0
RPY000493,LA01590,BOR04789,7,29216.79,On-Time,0
RPY000494,LA01590,BOR04789,8,29216.79,On-Time,0
RPY000495,LA01590,BOR04789,9,29216.79,On-Time,0
RPY000496,LA01590,BOR04789,10,29216.79,On-Time,0
RPY000497,LA00392,BOR00276,1,18069.76,On-Time,0
RPY000498,LA00392,BOR00276,2,18069.76,On-Time,0
RPY000499,LA00392,BOR00276,3,18069.76,On-Time,0
RPY000500,LA00392,BOR00276,4,18069.76,On-Time,0
RPY000501,LA00392,BOR00276,5,18069.76,On-Time,0
RPY000502,LA00392,BOR00276,6,18069.76,On-Time,0
RPY000503,LA00392,BOR00276,7,18069.76,On-Time,0
RPY000504,LA00392,BOR00276,8,18069.76,On-Time,0
RPY000505,LA00392,BOR00276,9,18069.76,On-Time,0
RPY000506,LA00392,BOR00276,10,18069.76,On-Time,0
RPY000507,LA02593,BOR00279,1,20749.49,Late,59
RPY000508,LA02593,BOR00279,2,20749.49,On-Time,0
RPY000509,LA02593,BOR00279,3,20749.49,Late,33
RPY000510,LA02593,BOR00279,4,20749.49,On-Time,0
RPY000511,LA02593,BOR00279,5,20749.49,On-Time,0
RPY000512,LA02593,BOR00279,6,20749.49,On-Time,0
RPY000513,LA02593,BOR00279,7,20749.49,Late,27
RPY000514,LA02593,BOR00279,8,20749.49,Late,49
RPY000515,LA02593,BOR00279,9,20749.49,Late,27
RPY000516,LA02593,BOR00279,10,20749.49,On-Time,0
RPY000517,LA02593,BOR00279,11,20749.49,On-Time,0
RPY000518,LA02593,BOR00279,12,20749.49,On-Time,0
RPY000519,LA00886,BOR01800,1,50435.34,On-Time,0
RPY000520,LA00886,BOR01800,2,50435.34,On-Time,0
RPY000521,LA00886,BOR01800,3,50435.34,On-Time,0
RPY000522,LA00886,BOR01800,4,50435.34,On-Time,0
RPY000523,LA00886,BOR01800,5,50435.34,On-Time,0
RPY000524,LA00886,BOR01800,6,50435.34,On-Time,0
RPY000525,LA01399,BOR09774,1,53259.76,On-Time,0
RPY000526,LA01399,BOR09774,2,53259.76,On-Time,0
RPY000527,LA01399,BOR09774,3,53259.76,On-Time,0
RPY000528,LA01399,BOR09774,4,53259.76,On-Time,0
RPY000529,LA01399,BOR09774,5,53259.76,On-Time,0
RPY000530,LA02611,BOR02772,1,9207.95,On-Time,0
RPY000531,LA02611,BOR02772,2,9207.95,On-Time,0
RPY000532,LA02611,BOR02772,3,9207.95,On-Time,0
RPY000533,LA02611,BOR02772,4,9207.95,On-Time,0
RPY000534,LA02611,BOR02772,5,9207.95,On-Time,0
RPY000535,LA02611,BOR02772,6,9207.95,On-Time,0
RPY000536,LA02611,BOR02772,7,9207.95,On-Time,0
RPY000537,LA02611,BOR02772,8,9207.95,On-Time,0
RPY000538,LA02611,BOR02772,9,9207.95,On-Time,0
RPY000539,LA06879,BOR04073,1,24525.24,On-Time,0
RPY000540,LA06879,BOR04073,2,24525.24,On-Time,0
RPY000541,LA06879,BOR04073,3,24525.24,On-Time,0
RPY000542,LA06879,BOR04073,4,24525.24,On-Time,0
RPY000543,LA06879,BOR04073,5,24525.24,On-Time,0
RPY000544,LA06879,BOR04073,6,24525.24,On-Time,0
RPY000545,LA06879,BOR04073,7,24525.24,On-Time,0
RPY000546,LA06879,BOR04073,8,24525.24,On-Time,0
RPY000547,LA01606,BOR06234,1,1841.35,Late,35
RPY000548,LA01606,BOR06234,2,1841.35,Late,53
RPY000549,LA01606,BOR06234,3,1841.35,On-Time,0
RPY000550,LA01606,BOR06234,4,1841.35,Late,18
RPY000551,LA01606,BOR06234,5,1841.35,On-Time,0
RPY000552,LA01606,BOR06234,6,1841.35,On-Time,0
RPY000553,LA01606,BOR06234,7,1841.35,On-Time,0
RPY000554,LA01606,BOR06234,8,1841.35,Late,8
RPY000555,LA01670,BOR01777,1,10303.49,On-Time,0
RPY000556,LA01670,BOR01777,2,10303.49,On-Time,0
RPY000557,LA01670,BOR01777,3,10303.49,On-Time,0
RPY000558,LA03018,BOR08167,1,26711.9,On-Time,0
RPY000559,LA03018,BOR08167,2,26711.9,On-Time,0
RPY000560,LA03018,BOR08167,3,26711.9,On-Time,0
RPY000561,LA03018,BOR08167,4,26711.9,On-Time,0
RPY000562,LA03018,BOR08167,5,26711.9,On-Time,0
RPY000563,LA04795,BOR07068,1,46246.77,On-Time,0
RPY000564,LA04795,BOR07068,2,46246.77,On-Time,0
RPY000565,LA04795,BOR07068,3,46246.77,On-Time,0
RPY000566,LA04795,BOR07068,4,46246.77,On-Time,0
RPY000567,LA04795,BOR07068,5,46246.77,On-Time,0
RPY000568,LA04795,BOR07068,6,46246.77,On-Time,0
RPY000569,LA04795,BOR07068,7,46246.77,On-Time,0
RPY000570,LA06021,BOR08088,1,19584.61,On-Time,0
RPY000571,LA06021,BOR08088,2,19584.61,On-Time,0
RPY000572,LA06021,BOR08088,3,19584.61,On-Time,0
RPY000573,LA06021,BOR08088,4,19584.61,On-Time,0
RPY000574,LA06021,BOR08088,5,19584.61,On-Time,0
RPY000575,LA06021,BOR08088,6,19584.61,On-Time,0
RPY000576,LA06021,BOR08088,7,19584.61,On-Time,0
RPY000577,LA06021,BOR08088,8,19584.61,On-Time,0
RPY000578,LA06021,BOR08088,9,19584.61,On-Time,0
RPY000579,LA06021,BOR08088,10,19584.61,On-Time,0
RPY000580,LA06021,BOR08088,11,19584.61,Late,57
RPY000581,LA07003,BOR00291,1,3794.89,On-Time,0
RPY000582,LA07003,BOR00291,2,3794.89,Late,13
RPY000583,LA07003,BOR00291,3,3794.89,On-Time,0
RPY000584,LA07003,BOR00291,4,3794.89,Late,7
RPY000585,LA07003,BOR00291,5,3794.89,On-Time,0
RPY000586,LA07003,BOR00291,6,3794.89,On-Time,0
RPY000587,LA07003,BOR00291,7,3794.89,On-Time,0
RPY000588,LA07003,BOR00291,8,3794.89,On-Time,0
RPY000589,LA07003,BOR00291,9,3794.89,On-Time,0
RPY000590,LA06358,BOR08172,1,175090.9,On-Time,0
RPY000591,LA06358,BOR08172,2,175090.9,On-Time,0
RPY000592,LA06358,BOR08172,3,175090.9,On-Time,0
RPY000593,LA06358,BOR08172,4,175090.9,On-Time,0
RPY000594,LA06358,BOR08172,5,175090.9,Late,26
RPY000595,LA06358,BOR08172,6,175090.9,On-Time,0
RPY000596,LA02686,BOR05215,1,4800.16,On-Time,0
RPY000597,LA02686,BOR05215,2,4800.16,On-Time,0
RPY000598,LA02686,BOR05215,3,4800.16,On-Time,0
RPY000599,LA02686,BOR05215,4,4800.16,On-Time,0
RPY000600,LA02686,BOR05215,5,4800.16,On-Time,0
RPY000601,LA02686,BOR05215,6,4800.16,On-Time,0
RPY000602,LA02686,BOR05215,7,4800.16,On-Time,0
RPY000603,LA02686,BOR05215,8,4800.16,On-Time,0
RPY000604,LA02686,BOR05215,9,4800.16,On-Time,0
RPY000605,LA01948,BOR00236,1,22790.42,On-Time,0
RPY000606,LA01948,BOR00236,2,22790.42,On-Time,0
RPY000607,LA01948,BOR00236,3,22790.42,On-Time,0
RPY000608,LA01948,BOR00236,4,22790.42,On-Time,0
RPY000609,LA01948,BOR00236,5,22790.42,On-Time,0
RPY000610,LA01948,BOR00236,6,22790.42,On-Time,0
RPY000611,LA01948,BOR00236,7,22790.42,On-Time,0
RPY000612,LA01948,BOR00236,8,22790.42,On-Time,0
RPY000613,LA01948,BOR00236,9,22790.42,On-Time,0
RPY000614,LA06985,BOR02440,1,44610.77,On-Time,0
RPY000615,LA06985,BOR02440,2,44610.77,On-Time,0
RPY000616,LA06985,BOR02440,3,44610.77,Late,59
RPY000617,LA06985,BOR02440,4,44610.77,On-Time,0
RPY000618,LA06985,BOR02440,5,44610.77,On-Time,0
RPY000619,LA05364,BOR03953,1,26152.39,On-Time,0
RPY000620,LA05364,BOR03953,2,26152.39,On-Time,0
RPY000621,LA05364,BOR03953,3,26152.39,Late,41
RPY000622,LA05364,BOR03953,4,26152.39,On-Time,0
RPY000623,LA05364,BOR03953,5,26152.39,On-Time,0
RPY000624,LA05364,BOR03953,6,26152.39,On-Time,0
RPY000625,LA05364,BOR03953,7,26152.39,On-Time,0
RPY000626,LA05364,BOR03953,8,26152.39,On-Time,0
RPY000627,LA03045,BOR01924,1,3004.87,On-Time,0
RPY000628,LA03045,BOR01924,2,3004.87,Late,38
RPY000629,LA03045,BOR01924,3,3004.87,On-Time,0
RPY000630,LA03045,BOR01924,4,3004.87,Late,15
RPY000631,LA03045,BOR01924,5,3004.87,Late,8
RPY000632,LA05192,BOR06321,1,306.36,Late,24
RPY000633,LA05192,BOR06321,2,306.36,On-Time,0
RPY000634,LA05192,BOR06321,3,306.36,On-Time,0
RPY000635,LA05192,BOR06321,4,306.36,On-Time,0
RPY000636,LA05192,BOR06321,5,306.36,On-Time,0
RPY000637,LA05192,BOR06321,6,306.36,On-Time,0
RPY000638,LA05192,BOR06321,7,306.36,On-Time,0
RPY000639,LA05192,BOR06321,8,306.36,On-Time,0
RPY000640,LA05192,BOR06321,9,306.36,On-Time,0
RPY000641,LA05192,BOR06321,10,306.36,On-Time,0
RPY000642,LA05192,BOR06321,11,306.36,On-Time,0
RPY000643,LA05192,BOR06321,12,306.36,On-Time,0
RPY000644,LA02456,BOR09966,1,4025.48,On-Time,0
RPY000645,LA02456,BOR09966,2,4025.48,On-Time,0
RPY000646,LA02456,BOR09966,3,4025.48,On-Time,0
RPY000647,LA02456,BOR09966,4,4025.48,On-Time,0
RPY000648,LA02456,BOR09966,5,4025.48,On-Time,0
RPY000649,LA02456,BOR09966,6,4025.48,On-Time,0
RPY000650,LA02456,BOR09966,7,4025.48,On-Time,0
RPY000651,LA02456,BOR09966,8,4025.48,On-Time,0
RPY000652,LA02456,BOR09966,9,4025.48,On-Time,0
RPY000653,LA02456,BOR09966,10,4025.48,On-Time,0
RPY000654,LA02456,BOR09966,11,4025.48,On-Time,0
RPY000655,LA02456,BOR09966,12,4025.48,On-Time,0
RPY000656,LA05511,BOR01623,1,6513.33,Late,35
RPY000657,LA05511,BOR01623,2,6513.33,On-Time,0
RPY000658,LA05511,BOR01623,3,6513.33,On-Time,0
RPY000659,LA05511,BOR01623,4,6513.33,On-Time,0
RPY000660,LA05511,BOR01623,5,6513.33,On-Time,0
RPY000661,LA05511,BOR01623,6,6513.33,On-Time,0
RPY000662,LA05511,BOR01623,7,6513.33,On-Time,0
RPY000663,LA05511,BOR01623,8,6513.33,On-Time,0
RPY000664,LA05511,BOR01623,9,6513.33,On-Time,0
RPY000665,LA06328,BOR04326,1,12052.5,On-Time,0
RPY000666,LA06328,BOR04326,2,12052.5,On-Time,0
RPY000667,LA06328,BOR04326,3,12052.5,On-Time,0
RPY000668,LA02938,BOR06903,1,65229.33,On-Time,0
RPY000669,LA02938,BOR06903,2,65229.33,On-Time,0
RPY000670,LA02938,BOR06903,3,65229.33,On-Time,0
RPY000671,LA02938,BOR06903,4,65229.33,On-Time,0
RPY000672,LA02938,BOR06903,5,65229.33,On-Time,0
RPY000673,LA06952,BOR07584,1,6169.94,Late,24
RPY000674,LA06952,BOR07584,2,6169.94,On-Time,0
RPY000675,LA06952,BOR07584,3,6169.94,Late,31
RPY000676,LA06952,BOR07584,4,6169.94,On-Time,0
RPY000677,LA06952,BOR07584,5,6169.94,On-Time,0
RPY000678,LA06952,BOR07584,6,6169.94,On-Time,0
RPY000679,LA06952,BOR07584,7,6169.94,On-Time,0
RPY000680,LA06952,BOR07584,8,6169.94,Late,11
RPY000681,LA04925,BOR02061,1,2667.87,On-Time,0
RPY000682,LA04925,BOR02061,2,2667.87,On-Time,0
RPY000683,LA04925,BOR02061,3,2667.87,On-Time,0
RPY000684,LA04925,BOR02061,4,2667.87,Late,49
RPY000685,LA04925,BOR02061,5,2667.87,Late,15
RPY000686,LA04925,BOR02061,6,2667.87,On-Time,0
RPY000687,LA04925,BOR02061,7,2667.87,On-Time,0
RPY000688,LA04925,BOR02061,8,2667.87,On-Time,0
RPY000689,LA04925,BOR02061,9,2667.87,On-Time,0
RPY000690,LA04925,BOR02061,10,2667.87,On-Time,0
RPY000691,LA04925,BOR02061,11,2667.87,On-Time,0
RPY000692,LA04925,BOR02061,12,2667.87,On-Time,0
RPY000693,LA06022,BOR08517,1,35933.32,On-Time,0
RPY000694,LA06022,BOR08517,2,35933.32,On-Time,0
RPY000695,LA06022,BOR08517,3,35933.32,On-Time,0
RPY000696,LA06022,BOR08517,4,35933.32,On-Time,0
RPY000697,LA06022,BOR08517,5,35933.32,On-Time,0
RPY000698,LA06022,BOR08517,6,35933.32,On-Time,0
RPY000699,LA06022,BOR08517,7,35933.32,On-Time,0
RPY000700,LA06022,BOR08517,8,35933.32,On-Time,0
RPY000701,LA03573,BOR06977,1,2644.49,On-Time,0
RPY000702,LA03573,BOR06977,2,2644.49,On-Time,0
RPY000703,LA03573,BOR06977,3,2644.49,On-Time,0
RPY000704,LA03573,BOR06977,4,2644.49,On-Time,0
RPY000705,LA03573,BOR06977,5,2644.49,On-Time,0
RPY000706,LA03573,BOR06977,6,2644.49,On-Time,0
RPY000707,LA03573,BOR06977,7,2644.49,On-Time,0
RPY000708,LA03573,BOR06977,8,2644.49,On-Time,0
RPY000709,LA03573,BOR06977,9,2644.49,On-Time,0
RPY000710,LA03573,BOR06977,10,2644.49,On-Time,0
RPY000711,LA03573,BOR06977,11,2644.49,On-Time,0
RPY000712,LA03573,BOR06977,12,2644.49,On-Time,0
RPY000713,LA02436,BOR08107,1,12829.17,On-Time,0
RPY000714,LA02436,BOR08107,2,12829.17,On-Time,0
RPY000715,LA02436,BOR08107,3,12829.17,On-Time,0
RPY000716,LA02436,BOR08107,4,12829.17,On-Time,0
RPY000717,LA02436,BOR08107,5,12829.17,On-Time,0
RPY000718,LA02436,BOR08107,6,12829.17,On-Time,0
RPY000719,LA02436,BOR08107,7,12829.17,On-Time,0
RPY000720,LA02436,BOR08107,8,12829.17,On-Time,0
RPY000721,LA02436,BOR08107,9,12829.17,On-Time,0
RPY000722,LA02436,BOR08107,10,12829.17,On-Time,0
RPY000723,LA06838,BOR06214,1,3830.27,On-Time,0
RPY000724,LA06838,BOR06214,2,3830.27,On-Time,0
RPY000725,LA06838,BOR06214,3,3830.27,Late,49
RPY000726,LA06838,BOR06214,4,3830.27,On-Time,0
RPY000727,LA06838,BOR06214,5,3830.27,On-Time,0
RPY000728,LA06838,BOR06214,6,3830.27,On-Time,0
RPY000729,LA06838,BOR06214,7,3830.27,On-Time,0
RPY000730,LA06838,BOR06214,8,3830.27,On-Time,0
RPY000731,LA06838,BOR06214,9,3830.27,On-Time,0
RPY000732,LA06838,BOR06214,10,3830.27,On-Time,0
RPY000733,LA06838,BOR06214,11,3830.27,On-Time,0
RPY000734,LA06364,BOR08304,1,50519.96,Late,16
RPY000735,LA06364,BOR08304,2,50519.96,On-Time,0
RPY000736,LA06364,BOR08304,3,50519.96,Late,52
RPY000737,LA06364,BOR08304,4,50519.96,Late,56
RPY000738,LA06364,BOR08304,5,50519.96,Late,56
RPY000739,LA06364,BOR08304,6,50519.96,On-Time,0
RPY000740,LA06364,BOR08304,7,50519.96,On-Time,0
RPY000741,LA06364,BOR08304,8,50519.96,On-Time,0
RPY000742,LA06364,BOR08304,9,50519.96,On-Time,0
RPY000743,LA06364,BOR08304,10,50519.96,On-Time,0
RPY000744,LA03074,BOR02883,1,21789.53,On-Time,0
RPY000745,LA03074,BOR02883,2,21789.53,On-Time,0
RPY000746,LA03074,BOR02883,3,21789.53,On-Time,0
RPY000747,LA03074,BOR02883,4,21789.53,On-Time,0
RPY000748,LA03074,BOR02883,5,21789.53,On-Time,0
RPY000749,LA03074,BOR02883,6,21789.53,On-Time,0
RPY000750,LA03074,BOR02883,7,21789.53,Late,11
RPY000751,LA03074,BOR02883,8,21789.53,On-Time,0
RPY000752,LA01287,BOR04844,1,21047.19,On-Time,0
RPY000753,LA01287,BOR04844,2,21047.19,On-Time,0
RPY000754,LA01287,BOR04844,3,21047.19,Late,49
RPY000755,LA01287,BOR04844,4,21047.19,On-Time,0
RPY000756,LA01287,BOR04844,5,21047.19,On-Time,0
RPY000757,LA01287,BOR04844,6,21047.19,On-Time,0
RPY000758,LA01287,BOR04844,7,21047.19,On-Time,0
RPY000759,LA01287,BOR04844,8,21047.19,On-Time,0
RPY000760,LA01351,BOR00898,1,4666.79,On-Time,0
RPY000761,LA01351,BOR00898,2,4666.79,On-Time,0
RPY000762,LA01351,BOR00898,3,4666.79,On-Time,0
RPY000763,LA01351,BOR00898,4,4666.79,On-Time,0
RPY000764,LA01351,BOR00898,5,4666.79,On-Time,0
RPY000765,LA01958,BOR09409,1,6977.3,Late,20
RPY000766,LA01958,BOR09409,2,6977.3,On-Time,0
RPY000767,LA01958,BOR09409,3,6977.3,Late,57
RPY000768,LA01958,BOR09409,4,6977.3,On-Time,0
RPY000769,LA01958,BOR09409,5,6977.3,Late,48
RPY000770,LA01958,BOR09409,6,6977.3,On-Time,0
RPY000771,LA01958,BOR09409,7,6977.3,Late,5
RPY000772,LA01958,BOR09409,8,6977.3,On-Time,0
RPY000773,LA01958,BOR09409,9,6977.3,On-Time,0
RPY000774,LA01958,BOR09409,10,6977.3,Late,40
RPY000775,LA01143,BOR02560,1,52268.5,On-Time,0
RPY000776,LA01143,BOR02560,2,52268.5,On-Time,0
RPY000777,LA01143,BOR02560,3,52268.5,On-Time,0
RPY000778,LA01143,BOR02560,4,52268.5,On-Time,0
RPY000779,LA01143,BOR02560,5,52268.5,On-Time,0
RPY000780,LA01143,BOR02560,6,52268.5,On-Time,0
RPY000781,LA01143,BOR02560,7,52268.5,On-Time,0
RPY000782,LA05054,BOR08695,1,33879.03,On-Time,0
RPY000783,LA05054,BOR08695,2,33879.03,On-Time,0
RPY000784,LA05054,BOR08695,3,33879.03,On-Time,0
RPY000785,LA05054,BOR08695,4,33879.03,On-Time,0
RPY000786,LA05054,BOR08695,5,33879.03,On-Time,0
RPY000787,LA05054,BOR08695,6,33879.03,On-Time,0
RPY000788,LA05054,BOR08695,7,33879.03,On-Time,0
RPY000789,LA05054,BOR08695,8,33879.03,On-Time,0
RPY000790,LA05054,BOR08695,9,33879.03,On-Time,0
RPY000791,LA05054,BOR08695,10,33879.03,On-Time,0
RPY000792,LA05054,BOR08695,11,33879.03,On-Time,0
RPY000793,LA01403,BOR06536,1,100467.94,On-Time,0
RPY000794,LA01403,BOR06536,2,100467.94,On-Time,0
RPY000795,LA01403,BOR06536,3,100467.94,On-Time,0
RPY000796,LA01403,BOR06536,4,100467.94,On-Time,0
RPY000797,LA01403,BOR06536,5,100467.94,On-Time,0
RPY000798,LA01403,BOR06536,6,100467.94,Late,5
RPY000799,LA04826,BOR03376,1,77578.06,On-Time,0
RPY000800,LA04826,BOR03376,2,77578.06,Late,53
RPY000801,LA04826,BOR03376,3,77578.06,On-Time,0
RPY000802,LA04826,BOR03376,4,77578.06,On-Time,0
RPY000803,LA04826,BOR03376,5,77578.06,On-Time,0
RPY000804,LA04826,BOR03376,6,77578.06,On-Time,0
RPY000805,LA04826,BOR03376,7,77578.06,On-Time,0
RPY000806,LA02804,BOR08478,1,30362.43,On-Time,0
RPY000807,LA02804,BOR08478,2,30362.43,On-Time,0
RPY000808,LA02804,BOR08478,3,30362.43,On-Time,0
RPY000809,LA02804,BOR08478,4,30362.43,On-Time,0
RPY000810,LA02804,BOR08478,5,30362.43,On-Time,0
RPY000811,LA02137,BOR06401,1,15473.1,On-Time,0
RPY000812,LA02137,BOR06401,2,15473.1,On-Time,0
RPY000813,LA02137,BOR06401,3,15473.1,On-Time,0
RPY000814,LA02137,BOR06401,4,15473.1,On-Time,0
RPY000815,LA02137,BOR06401,5,15473.1,Late,53
RPY000816,LA02137,BOR06401,6,15473.1,On-Time,0
RPY000817,LA02137,BOR06401,7,15473.1,On-Time,0
RPY000818,LA02137,BOR06401,8,15473.1,On-Time,0
RPY000819,LA02137,BOR06401,9,15473.1,On-Time,0
RPY000820,LA02137,BOR06401,10,15473.1,On-Time,0
RPY000821,LA05896,BOR01760,1,50370.43,On-Time,0
RPY000822,LA05896,BOR01760,2,50370.43,On-Time,0
RPY000823,LA05896,BOR01760,3,50370.43,On-Time,0
RPY000824,LA05896,BOR01760,4,50370.43,On-Time,0
RPY000825,LA05896,BOR01760,5,50370.43,On-Time,0
RPY000826,LA05896,BOR01760,6,50370.43,On-Time,0
RPY000827,LA05896,BOR01760,7,50370.43,Late,43
RPY000828,LA05896,BOR01760,8,50370.43,On-Time,0
RPY000829,LA05896,BOR01760,9,50370.43,On-Time,0
RPY000830,LA05896,BOR01760,10,50370.43,On-Time,0
RPY000831,LA05897,BOR09170,1,13657.11,On-Time,0
RPY000832,LA05897,BOR09170,2,13657.11,On-Time,0
RPY000833,LA05897,BOR09170,3,13657.11,Late,13
RPY000834,LA05897,BOR09170,4,13657.11,On-Time,0
RPY000835,LA06875,BOR04786,1,608.38,On-Time,0
RPY000836,LA06875,BOR04786,2,608.38,On-Time,0
RPY000837,LA06875,BOR04786,3,608.38,On-Time,0
RPY000838,LA06875,BOR04786,4,608.38,Late,55
RPY000839,LA06875,BOR04786,5,608.38,On-Time,0
RPY000840,LA06875,BOR04786,6,608.38,On-Time,0
RPY000841,LA06875,BOR04786,7,608.38,On-Time,0
RPY000842,LA06875,BOR04786,8,608.38,On-Time,0
RPY000843,LA06875,BOR04786,9,608.38,On-Time,0
RPY000844,LA02073,BOR00770,1,16695.99,On-Time,0
RPY000845,LA02073,BOR00770,2,16695.99,On-Time,0
RPY000846,LA02073,BOR00770,3,16695.99,Late,13
RPY000847,LA02073,BOR00770,4,16695.99,On-Time,0
RPY000848,LA02073,BOR00770,5,16695.99,On-Time,0
RPY000849,LA02073,BOR00770,6,16695.99,On-Time,0
RPY000850,LA02073,BOR00770,7,16695.99,On-Time,0
RPY000851,LA02073,BOR00770,8,16695.99,On-Time,0
RPY000852,LA02073,BOR00770,9,16695.99,On-Time,0
RPY000853,LA02073,BOR00770,10,16695.99,On-Time,0
RPY000854,LA00596,BOR03478,1,39463.18,On-Time,0
RPY000855,LA00596,BOR03478,2,39463.18,On-Time,0
RPY000856,LA00596,BOR03478,3,39463.18,On-Time,0
RPY000857,LA00596,BOR03478,4,39463.18,On-Time,0
RPY000858,LA00596,BOR03478,5,39463.18,On-Time,0
RPY000859,LA00596,BOR03478,6,39463.18,On-Time,0
RPY000860,LA00596,BOR03478,7,39463.18,On-Time,0
RPY000861,LA00596,BOR03478,8,39463.18,On-Time,0
RPY000862,LA00596,BOR03478,9,39463.18,On-Time,0
RPY000863,LA04885,BOR04688,1,19423.28,On-Time,0
RPY000864,LA04885,BOR04688,2,19423.28,On-Time,0
RPY000865,LA04885,BOR04688,3,19423.28,On-Time,0
RPY000866,LA04885,BOR04688,4,19423.28,On-Time,0
RPY000867,LA04885,BOR04688,5,19423.28,On-Time,0
RPY000868,LA04885,BOR04688,6,19423.28,On-Time,0
RPY000869,LA04885,BOR04688,7,19423.28,On-Time,0
RPY000870,LA04885,BOR04688,8,19423.28,On-Time,0
RPY000871,LA06686,BOR09863,1,41998.33,On-Time,0
RPY000872,LA06686,BOR09863,2,41998.33,On-Time,0
RPY000873,LA06686,BOR09863,3,41998.33,On-Time,0
RPY000874,LA06686,BOR09863,4,41998.33,Late,33
RPY000875,LA06686,BOR09863,5,41998.33,Late,46
RPY000876,LA06686,BOR09863,6,41998.33,Late,5
RPY000877,LA06686,BOR09863,7,41998.33,On-Time,0
RPY000878,LA06686,BOR09863,8,41998.33,On-Time,0
RPY000879,LA06686,BOR09863,9,41998.33,On-Time,0
RPY000880,LA06686,BOR09863,10,41998.33,On-Time,0
RPY000881,LA06686,BOR09863,11,41998.33,Late,25
RPY000882,LA06686,BOR09863,12,41998.33,On-Time,0
RPY000883,LA02248,BOR00889,1,14115.13,On-Time,0
RPY000884,LA02248,BOR00889,2,14115.13,On-Time,0
RPY000885,LA02248,BOR00889,3,14115.13,On-Time,0
RPY000886,LA02248,BOR00889,4,14115.13,On-Time,0
RPY000887,LA02248,BOR00889,5,14115.13,On-Time,0
RPY000888,LA02248,BOR00889,6,14115.13,On-Time,0
RPY000889,LA02248,BOR00889,7,14115.13,On-Time,0
RPY000890,LA02248,BOR00889,8,14115.13,On-Time,0
RPY000891,LA02248,BOR00889,9,14115.13,On-Time,0
RPY000892,LA02248,BOR00889,10,14115.13,On-Time,0
RPY000893,LA01904,BOR07306,1,26833.87,On-Time,0
RPY000894,LA01904,BOR07306,2,26833.87,On-Time,0
RPY000895,LA01904,BOR07306,3,26833.87,On-Time,0
RPY000896,LA01904,BOR07306,4,26833.87,On-Time,0
RPY000897,LA01904,BOR07306,5,26833.87,On-Time,0
RPY000898,LA01904,BOR07306,6,26833.87,On-Time,0
RPY000899,LA01904,BOR07306,7,26833.87,On-Time,0
RPY000900,LA01904,BOR07306,8,26833.87,On-Time,0
RPY000901,LA01904,BOR07306,9,26833.87,On-Time,0
RPY000902,LA01904,BOR07306,10,26833.87,On-Time,0
RPY000903,LA01429,BOR01694,1,36503.31,On-Time,0
RPY000904,LA01429,BOR01694,2,36503.31,On-Time,0
RPY000905,LA01429,BOR01694,3,36503.31,Late,36
RPY000906,LA01429,BOR01694,4,36503.31,On-Time,0
RPY000907,LA01429,BOR01694,5,36503.31,On-Time,0
