account_id,borrower_id,branch,disbursed_amount,emi_amount,account_status
LA00435,BOR08339,Delhi North,1575104.36,49003.25,Active
LA00436,BOR09752,Delhi North,1438250.29,134236.69,Active
LA00437,BOR03787,Mumbai HQ,693790.74,9250.54,NPA
LA00438,BOR02792,Surat Branch,659975.67,20532.58,NPA
LA00439,BOR09573,Mumbai HQ,1818323.55,56570.07,Active
LA00440,BOR02700,Delhi North,187143.97,4366.69,Active
LA00441,BOR08874,Pune East,773864.67,72227.37,Active
LA00442,BOR08455,Mumbai HQ,428249.11,39969.92,Active
LA00443,BOR06642,Mumbai HQ,1010468.58,47155.2,Active
LA00444,BOR07973,Pune East,1657341.58,15468.52,Active
LA00445,BOR05183,Delhi North,1953296.2,91153.82,Active
LA00446,BOR07873,Surat Branch,246998.41,3293.31,Active
LA00447,BOR08781,Ahmedabad Main,1909207.42,89096.35,Closed
LA00448,BOR09535,Surat Branch,1018598.11,6337.94,NPA
LA00449,BOR08384,Delhi North,1236148.04,23074.76,Active
LA00450,BOR04474,Pune East,995463.25,4645.5,Active
LA00451,BOR05451,Pune East,1817773.07,11310.59,Active
LA00452,BOR02074,Ahmedabad Main,1310361.68,24460.08,Closed
LA00453,BOR02353,Pune East,231825.4,7212.35,Active
LA00454,BOR06036,Surat Branch,944623.2,88164.83,Active
LA00455,BOR01856,Pune East,1824523.48,56762.95,Active
LA00456,BOR03387,Mumbai HQ,1593622.51,21248.3,Active
LA00457,BOR02878,Mumbai HQ,158565.89,2114.21,Closed
LA00458,BOR01983,Surat Branch,1683687.72,78572.09,Active
LA00459,BOR08338,Mumbai HQ,477201.88,22269.42,Active
LA00460,BOR03374,Mumbai HQ,1480636.42,27638.55,NPA
LA00461,BOR04562,Ahmedabad Main,238835.94,1486.09,NPA
LA00462,BOR05233,Ahmedabad Main,1868091.4,24907.89,NPA
LA00463,BOR05680,Surat Branch,381934.93,17823.63,Closed
LA00464,BOR02584,Delhi North,1085270.73,5064.6,NPA
LA00465,BOR02059,Delhi North,1370433.11,6395.35,Closed
LA00466,BOR07041,Delhi North,1910308.75,17829.55,NPA
LA00467,BOR05486,Delhi North,295508.19,27580.76,Active
LA00468,BOR04697,Ahmedabad Main,787932.83,14708.08,NPA
LA00469,BOR02039,Mumbai HQ,545876.3,50948.45,Active
LA00470,BOR09860,Pune East,95406.12,1780.91,Active
LA00471,BOR06278,Delhi North,136540.14,12743.75,Active
LA00472,BOR05596,Delhi North,1506708.59,9375.08,Active
LA00473,BOR05831,Pune East,998935.0,23308.48,Active
LA00474,BOR03255,Ahmedabad Main,821532.6,10953.77,Active
LA00475,BOR07368,Surat Branch,649279.33,3029.97,Active
LA00476,BOR02733,Pune East,1446339.32,67495.83,NPA
LA00477,BOR04441,Delhi North,1587840.48,49399.48,Closed
LA00478,BOR03157,Delhi North,1957236.17,26096.48,Active
LA00479,BOR03079,Pune East,88437.33,2063.54,NPA
LA00480,BOR08406,Delhi North,1957369.99,12179.19,Active
LA00481,BOR01027,Delhi North,153293.3,7153.69,Active
LA00482,BOR07460,Ahmedabad Main,462816.76,14398.74,Active
LA00483,BOR02567,Delhi North,1986075.79,37073.41,Active
LA00484,BOR08691,Ahmedabad Main,1535468.28,14331.04,Active
LA00485,BOR07337,Delhi North,565744.93,13200.72,Active
LA00486,BOR01551,Delhi North,1400919.25,8716.83,Active
LA00487,BOR04742,Mumbai HQ,1392870.67,26000.25,Active
LA00488,BOR05924,Surat Branch,1361011.69,12702.78,Active
LA00489,BOR07545,Delhi North,542953.82,10135.14,Active
LA00490,BOR03726,Pune East,1807032.17,84328.17,Closed
LA00491,BOR08410,Ahmedabad Main,247604.28,1155.49,Active
LA00492,BOR09528,Pune East,1890167.33,88207.81,Active
LA00493,BOR06370,Ahmedabad Main,1028522.71,23998.86,Active
LA00494,BOR02692,Mumbai HQ,671559.54,4178.59,Closed
LA00495,BOR03239,Ahmedabad Main,1226156.54,57220.64,Closed
LA00496,BOR09281,Mumbai HQ,1493315.04,6968.8,Active
LA00497,BOR07198,Pune East,1299840.17,24263.68,Active
LA00498,BOR02742,Delhi North,1757900.83,10938.05,Active
LA00499,BOR07779,Ahmedabad Main,924721.33,21576.83,Active
LA00500,BOR09544,Ahmedabad Main,1818000.11,33936.0,Active
LA00501,BOR04888,Pune East,324744.79,4329.93,Active
LA00502,BOR07682,Pune East,1964091.1,36663.03,Active
LA00503,BOR03837,Delhi North,174848.92,8159.62,NPA
LA00504,BOR08220,Mumbai HQ,478313.25,2976.17,Active
LA00505,BOR09185,Pune East,1360682.16,12699.7,Active
LA00506,BOR01789,Ahmedabad Main,1170232.3,10922.17,Active
LA00507,BOR05018,Ahmedabad Main,1867837.34,24904.5,Active
LA00508,BOR04608,Surat Branch,729949.2,22709.53,Active
LA00509,BOR02588,Ahmedabad Main,1268739.3,59207.83,Active
LA00510,BOR04110,Ahmedabad Main,937234.75,21868.81,Closed
LA00511,BOR04900,Mumbai HQ,1029822.98,19223.36,Closed
LA00512,BOR09804,Delhi North,474563.24,4429.26,Closed
LA00513,BOR03305,Mumbai HQ,947768.73,29486.14,NPA
LA00514,BOR03505,Pune East,572114.34,3559.82,Closed
LA00515,BOR01996,Delhi North,1713446.56,31984.34,NPA
LA00516,BOR04797,Mumbai HQ,991154.74,6167.19,NPA
LA00517,BOR09978,Pune East,129688.22,12104.23,Active
LA00518,BOR04092,Surat Branch,1549291.56,72300.27,Active
LA00519,BOR01276,Pune East,475594.75,2219.44,Closed
LA00520,BOR07806,Surat Branch,767901.57,35835.41,Active
LA00521,BOR04934,Pune East,1801865.7,56058.04,Closed
LA00522,BOR09771,Surat Branch,1164731.07,54354.12,Active
LA00523,BOR09254,Delhi North,1613797.89,150621.14,Active
LA00524,BOR05941,Pune East,1614793.86,37678.52,Active
LA00525,BOR08362,Surat Branch,1713403.35,159917.65,Active
LA00526,BOR07264,Mumbai HQ,1725438.66,161040.94,Active
LA00527,BOR07347,Delhi North,676382.65,12625.81,Active
LA00528,BOR00687,Mumbai HQ,67917.62,905.57,NPA
LA00529,BOR06955,Surat Branch,215255.1,1339.37,NPA
LA00530,BOR06144,Ahmedabad Main,570025.79,13300.6,Closed
LA00531,BOR00420,Ahmedabad Main,287945.3,3839.27,NPA
LA00532,BOR02566,Ahmedabad Main,1859399.74,24792.0,Active
LA00533,BOR00141,Pune East,1992140.35,12395.54,Active
LA00534,BOR07887,Delhi North,565812.52,52809.17,Active
LA00535,BOR07696,Ahmedabad Main,522485.75,16255.11,Active
LA00536,BOR04870,Mumbai HQ,1420106.86,13254.33,NPA
LA00537,BOR08494,Pune East,169766.33,3961.21,Closed
LA00538,BOR08677,Pune East,1897466.67,44274.22,Active
LA00539,BOR08049,Surat Branch,1059909.32,32974.96,Active
LA00540,BOR09432,Delhi North,507626.6,9475.7,Closed
LA00541,BOR00723,Surat Branch,882792.01,16478.78,Active
LA00542,BOR06867,Pune East,147143.7,686.67,Active
LA00543,BOR01128,Pune East,333535.1,2075.33,Closed
LA00544,BOR02388,Surat Branch,644841.84,12037.05,Active
LA00545,BOR05501,Pune East,1587347.89,49384.16,Active
LA00546,BOR04174,Mumbai HQ,1735286.31,161960.06,Active
LA00547,BOR08401,Mumbai HQ,858369.91,40057.26,Active
LA00548,BOR09789,Delhi North,692737.13,32327.73,Active
LA00549,BOR05334,Pune East,973162.78,90828.53,Closed
LA00550,BOR00159,Pune East,1400898.75,65375.28,NPA
LA00551,BOR02812,Delhi North,628538.31,14665.89,NPA
LA00552,BOR01236,Pune East,1269877.9,39507.31,Active
LA00553,BOR09871,Surat Branch,1638495.87,7646.31,Active
LA00554,BOR06087,Delhi North,1694900.76,10546.05,Active
LA00555,BOR02458,Ahmedabad Main,1754215.73,32745.36,Active
LA00556,BOR09990,Delhi North,1645567.84,10239.09,NPA
LA00557,BOR03139,Ahmedabad Main,1287389.61,12015.64,Active
LA00558,BOR05135,Delhi North,1286075.96,30008.44,Closed
LA00559,BOR01385,Surat Branch,1480207.67,9210.18,NPA
LA00560,BOR05818,Surat Branch,484685.18,11309.32,Active
LA00561,BOR05617,Pune East,1957639.68,91356.52,Active
LA00562,BOR00737,Ahmedabad Main,881470.31,8227.06,NPA
LA00563,BOR03503,Ahmedabad Main,1901710.39,25356.14,Closed
LA00564,BOR08914,Ahmedabad Main,915032.68,4270.15,Active
LA00565,BOR07918,Pune East,853480.69,26552.73,Active
LA00566,BOR09479,Delhi North,1618476.37,151057.79,Active
LA00567,BOR04607,Delhi North,1323238.9,17643.19,Active
LA00568,BOR08052,Ahmedabad Main,312463.16,9721.08,Active
LA00569,BOR01122,Mumbai HQ,1626416.09,75899.42,Active
LA00570,BOR05417,Delhi North,1687092.62,7873.1,Active
LA00571,BOR04130,Pune East,492968.54,11502.6,Active
LA00572,BOR09419,Surat Branch,1943535.53,181396.65,NPA
LA00573,BOR01834,Delhi North,1803740.4,33669.82,Active
LA00574,BOR06034,Delhi North,83179.08,2587.79,NPA
LA00575,BOR06857,Mumbai HQ,562400.35,13122.67,Active
LA00576,BOR04451,Mumbai HQ,163821.84,3822.51,Active
LA00577,BOR08246,Pune East,1321877.2,30843.8,Closed
LA00578,BOR03918,Delhi North,360454.03,3364.24,Active
LA00579,BOR03207,Delhi North,450845.19,10519.72,Active
LA00580,BOR00518,Pune East,819882.35,38261.18,Active
LA00581,BOR07563,Delhi North,1442299.76,6730.73,NPA
LA00582,BOR05378,Ahmedabad Main,1597364.98,7454.37,Closed
LA00583,BOR07414,Pune East,335640.12,10442.14,Active
LA00584,BOR02784,Pune East,122974.87,5738.83,NPA
LA00585,BOR01866,Mumbai HQ,1735276.37,80979.56,Active
LA00586,BOR00271,Mumbai HQ,1312374.53,122488.29,Closed
LA00587,BOR04942,Surat Branch,330989.3,2059.49,Closed
LA00588,BOR06109,Ahmedabad Main,1097504.87,25608.45,Closed
LA00589,BOR02803,Surat Branch,1634094.5,38128.87,Active
LA00590,BOR03841,Ahmedabad Main,763973.65,17826.05,Closed
LA00591,BOR04340,Surat Branch,1019062.31,13587.5,Active
LA00592,BOR06720,Pune East,1868454.84,58129.71,Closed
LA00593,BOR07863,Pune East,1405606.81,32797.49,NPA
LA00594,BOR08933,Surat Branch,1470100.12,6860.47,Active
LA00595,BOR09642,Surat Branch,54289.59,1266.76,Closed
LA00596,BOR03478,Mumbai HQ,845639.47,39463.18,Active
LA00597,BOR09335,Ahmedabad Main,62179.19,2901.7,NPA
LA00598,BOR02035,Surat Branch,1372497.16,18299.96,Closed
LA00599,BOR07031,Pune East,1989181.21,185656.91,Closed
LA00600,BOR00667,Delhi North,316479.88,7384.53,Active
LA00601,BOR04041,Surat Branch,71928.25,335.67,Active
LA00602,BOR07244,Surat Branch,1017794.08,4749.71,Closed
LA00603,BOR06671,Mumbai HQ,616419.77,19177.5,Closed
LA00604,BOR02065,Ahmedabad Main,1614544.34,75345.4,Active
LA00605,BOR08968,Surat Branch,873609.84,5435.79,Closed
LA00606,BOR08151,Mumbai HQ,472286.48,2938.67,Active
LA00607,BOR03024,Delhi North,827031.47,15437.92,Active
LA00608,BOR05390,Mumbai HQ,1853200.08,34593.07,NPA
LA00609,BOR01319,Mumbai HQ,1430441.37,44502.62,Closed
LA00610,BOR06774,Ahmedabad Main,449101.07,20958.05,NPA
LA00611,BOR02361,Mumbai HQ,1843736.36,57360.69,NPA
LA00612,BOR09242,Delhi North,1335244.8,41540.95,Closed
LA00613,BOR05844,Mumbai HQ,1843620.02,43017.8,Active
LA00614,BOR04400,Mumbai HQ,582117.43,13582.74,Closed
LA00615,BOR00749,Pune East,1417733.44,66160.89,Closed
LA00616,BOR05633,Delhi North,73316.41,342.14,Active
LA00617,BOR00409,Ahmedabad Main,395302.49,2459.66,Active
LA00618,BOR08799,Mumbai HQ,1091669.77,14555.6,Active
LA00619,BOR07895,Delhi North,242512.73,3233.5,Active
LA00620,BOR03279,Pune East,1726408.39,161131.45,Active
LA00621,BOR04909,Mumbai HQ,1032738.6,9638.89,Active
LA00622,BOR07698,Surat Branch,1760191.01,82142.25,Closed
LA00623,BOR03507,Mumbai HQ,770437.16,14381.49,Active
LA00624,BOR04666,Ahmedabad Main,1408372.93,18778.31,Active
LA00625,BOR03281,Surat Branch,345763.23,3227.12,Active
LA00626,BOR09385,Delhi North,585949.44,27344.31,NPA
LA00627,BOR08785,Delhi North,1421923.46,66356.43,NPA
LA00628,BOR01923,Pune East,965585.41,6008.09,Active
LA00629,BOR01705,Pune East,1838784.52,57206.63,NPA
LA00630,BOR02055,Pune East,785938.69,18338.57,Active
LA00631,BOR08217,Pune East,367201.74,4896.02,Active
LA00632,BOR07797,Ahmedabad Main,1226125.46,7629.23,NPA
LA00633,BOR01391,Surat Branch,940161.98,4387.42,Active
LA00634,BOR01553,Ahmedabad Main,485855.62,4534.65,Active
LA00635,BOR01847,Ahmedabad Main,1233056.0,28771.31,Closed
LA00636,BOR06961,Mumbai HQ,1294587.69,24165.64,Active
LA00637,BOR00609,Surat Branch,481965.49,8996.69,Active
LA00638,BOR08276,Surat Branch,689873.62,12877.64,Active
LA00639,BOR08535,Ahmedabad Main,1152569.23,21514.63,Active
LA00640,BOR09733,Surat Branch,725110.09,4511.8,Active
LA00641,BOR04202,Surat Branch,1008489.65,18825.14,Active
LA00642,BOR03822,Ahmedabad Main,721814.34,4491.29,Active
LA00643,BOR07926,Pune East,985640.95,18398.63,Closed
LA00644,BOR08803,Mumbai HQ,1014833.18,31572.59,Active
LA00645,BOR01418,Delhi North,1596411.49,49666.14,Active
LA00646,BOR05706,Delhi North,898710.96,8387.97,Active
LA00647,BOR09455,Ahmedabad Main,1092807.43,5099.77,Active
LA00648,BOR07063,Pune East,1185116.21,27652.71,NPA
LA00649,BOR07456,Pune East,569204.85,13281.45,NPA
LA00650,BOR03577,Mumbai HQ,1194464.34,111483.34,NPA
LA00651,BOR04258,Surat Branch,485264.15,4529.13,NPA
LA00652,BOR01388,Delhi North,1768138.32,165026.24,Active
LA00653,BOR09561,Surat Branch,1018794.76,9508.75,NPA
LA00654,BOR02359,Mumbai HQ,1914562.16,89346.23,Closed
LA00655,BOR01832,Mumbai HQ,739859.76,23017.86,Active
LA00656,BOR08183,Surat Branch,1086869.73,10144.12,Active
LA00657,BOR08761,Delhi North,806617.02,75284.26,Active
LA00658,BOR05493,Mumbai HQ,1470760.39,137270.97,Active
LA00659,BOR00111,Pune East,1635710.33,7633.31,NPA
LA00660,BOR09154,Delhi North,1338518.7,41642.8,Active
LA00661,BOR02404,Surat Branch,1915346.6,17876.57,Active
LA00662,BOR06637,Delhi North,1185290.84,22125.43,Active
LA00663,BOR02789,Delhi North,954751.78,29703.39,Active
LA00664,BOR00386,Delhi North,1540159.52,20535.46,Active
LA00665,BOR07723,Surat Branch,1411311.0,32930.59,Active
LA00666,BOR04782,Ahmedabad Main,1320101.93,123209.51,Active
LA00667,BOR07848,Surat Branch,1903041.55,44404.3,Active
LA00668,BOR02715,Ahmedabad Main,1877091.36,11679.68,Active
LA00669,BOR04107,Mumbai HQ,1677740.43,10439.27,Closed
LA00670,BOR02632,Pune East,211234.98,1314.35,Active
LA00671,BOR05373,Surat Branch,1529571.64,14276.0,Closed
LA00672,BOR01304,Mumbai HQ,1028960.77,48018.17,Active
LA00673,BOR00826,Surat Branch,50069.64,2336.58,Active
LA00674,BOR01381,Delhi North,1474371.38,137608.0,Closed
LA00675,BOR08699,Surat Branch,1823853.84,34045.27,Active
LA00676,BOR06332,Surat Branch,1465889.19,68408.16,NPA
LA00677,BOR06284,Surat Branch,1108625.18,6898.11,Closed
LA00678,BOR02685,Mumbai HQ,1636408.0,15273.14,Active
LA00679,BOR02602,Delhi North,900934.93,21021.82,NPA
LA00680,BOR05605,Mumbai HQ,1010268.53,47145.86,NPA
LA00681,BOR07777,Pune East,556238.99,17305.21,Active
LA00682,BOR01386,Surat Branch,1648313.1,21977.51,Active
LA00683,BOR06363,Delhi North,698837.31,4348.32,Active
LA00684,BOR07379,Ahmedabad Main,1159261.24,36065.91,NPA
LA00685,BOR05925,Delhi North,1495132.94,19935.11,Active
LA00686,BOR06452,Surat Branch,1918152.8,25575.37,Closed
LA00687,BOR05832,Mumbai HQ,1463282.71,45524.35,NPA
LA00688,BOR07136,Surat Branch,1244758.18,29044.36,Active
LA00689,BOR08927,Ahmedabad Main,640645.56,5979.36,Active
LA00690,BOR08331,Surat Branch,1905453.59,17784.23,Active
LA00691,BOR00134,Ahmedabad Main,1762022.3,54818.47,Closed
LA00692,BOR07416,Surat Branch,1150702.71,7159.93,Active
LA00693,BOR05267,Mumbai HQ,1868242.16,58123.09,Active
LA00694,BOR03084,Ahmedabad Main,854102.26,11388.03,NPA
LA00695,BOR04145,Pune East,186373.29,5798.28,Active
LA00696,BOR01370,Delhi North,1697396.05,22631.95,Active
LA00697,BOR03982,Mumbai HQ,482297.53,4501.44,Active
LA00698,BOR00592,Mumbai HQ,285689.53,5332.87,Active
LA00699,BOR03241,Mumbai HQ,1234400.16,115210.68,Closed
LA00700,BOR06277,Surat Branch,222000.58,1036.0,Closed
LA00701,BOR09414,Pune East,525814.69,24538.02,Closed
LA00702,BOR07900,Pune East,142753.72,1332.37,Closed
LA00703,BOR04503,Surat Branch,225837.72,21078.19,Closed
LA00704,BOR05259,Mumbai HQ,1289257.78,6016.54,Closed
LA00705,BOR06250,Mumbai HQ,1046554.76,24419.61,NPA
LA00706,BOR00733,Mumbai HQ,1895534.26,35383.31,NPA
LA00707,BOR06218,Delhi North,362635.32,1692.3,Closed
LA00708,BOR08678,Ahmedabad Main,1293966.91,8051.35,Active
LA00709,BOR01443,Surat Branch,1152809.61,53797.78,NPA
LA00710,BOR03661,Delhi North,1419308.0,8831.25,NPA
LA00711,BOR01825,Mumbai HQ,443102.3,2067.81,Active
LA00712,BOR06647,Surat Branch,864736.7,40354.38,Active
LA00713,BOR03163,Mumbai HQ,1227260.49,16363.47,NPA
LA00714,BOR06620,Pune East,1708771.75,15948.54,Active
LA00715,BOR03334,Mumbai HQ,1762402.03,32898.17,Active
LA00716,BOR05083,Mumbai HQ,1486374.68,27745.66,NPA
LA00717,BOR08280,Surat Branch,1538443.62,143588.07,Closed
LA00718,BOR04861,Ahmedabad Main,1901221.94,88723.69,Active
LA00719,BOR04679,Mumbai HQ,641622.65,29942.39,Active
LA00720,BOR00363,Pune East,1876747.64,8758.16,Active
LA00721,BOR02430,Pune East,1983817.36,92578.14,Closed
LA00722,BOR01273,Ahmedabad Main,94333.39,440.22,Closed
LA00723,BOR03568,Delhi North,50099.1,1168.98,Active
LA00724,BOR08403,Surat Branch,203927.91,1268.88,Closed
LA00725,BOR08697,Pune East,385597.39,35989.09,NPA
LA00726,BOR06166,Surat Branch,1820096.13,42468.91,Active
LA00727,BOR04328,Ahmedabad Main,1235316.68,5764.81,Closed
LA00728,BOR09948,Mumbai HQ,637432.66,2974.69,Active
LA00729,BOR01464,Surat Branch,1816592.31,84774.31,Active
LA00730,BOR05504,Delhi North,443414.61,20692.68,Active
LA00731,BOR05455,Ahmedabad Main,1390016.1,129734.84,Active
LA00732,BOR05629,Pune East,1337534.41,17833.79,Active
LA00733,BOR01277,Mumbai HQ,623332.19,29088.84,Active
LA00734,BOR04417,Mumbai HQ,1876706.25,25022.75,Closed
LA00735,BOR01396,Surat Branch,172909.99,1613.83,Active
LA00736,BOR07219,Pune East,1356355.5,126593.18,Active
LA00737,BOR07805,Mumbai HQ,869629.03,40582.69,Closed
LA00738,BOR04373,Surat Branch,820515.26,5105.43,Closed
LA00739,BOR08435,Surat Branch,248727.56,5803.64,Active
LA00740,BOR00328,Surat Branch,399333.11,12423.7,Active
LA00741,BOR08475,Mumbai HQ,404038.14,2514.02,Active
LA00742,BOR04732,Delhi North,1982221.05,37001.46,NPA
LA00743,BOR04586,Surat Branch,236682.53,4418.07,Closed
LA00744,BOR08876,Surat Branch,230771.9,2153.87,NPA
LA00745,BOR02268,Delhi North,103619.23,4835.56,Active
LA00746,BOR00757,Pune East,246955.62,23049.19,NPA
LA00747,BOR09215,Delhi North,92226.02,2151.94,NPA
LA00748,BOR05839,Delhi North,904953.6,5630.82,Active
LA00749,BOR00934,Pune East,1783873.57,23784.98,Active
LA00750,BOR05386,Ahmedabad Main,1374597.71,18327.97,Active
LA00751,BOR00726,Delhi North,459564.94,21446.36,Active
LA00752,BOR01998,Ahmedabad Main,234595.75,10947.8,Active
LA00753,BOR09614,Pune East,1912219.06,35694.76,Closed
LA00754,BOR04032,Mumbai HQ,1182663.41,36793.97,Closed
LA00755,BOR05485,Mumbai HQ,1862173.75,57934.29,NPA
LA00756,BOR00613,Pune East,959844.12,4479.27,Active
LA00757,BOR01185,Mumbai HQ,1743664.56,32548.41,Closed
LA00758,BOR07289,Ahmedabad Main,868366.9,4052.38,Active
LA00759,BOR03986,Delhi North,1186981.68,110784.96,Active
LA00760,BOR01342,Ahmedabad Main,1421645.13,26537.38,Active
LA00761,BOR06676,Surat Branch,699438.42,16320.23,Active
LA00762,BOR00709,Pune East,842703.83,39326.18,Active
LA00763,BOR07666,Pune East,850545.28,15876.85,Closed
LA00764,BOR03804,Delhi North,178109.57,8311.78,Active
LA00765,BOR03465,Pune East,299912.77,1866.12,NPA
LA00766,BOR00259,Mumbai HQ,217129.26,1013.27,Active
LA00767,BOR07691,Delhi North,1860846.03,11578.6,Closed
LA00768,BOR07749,Mumbai HQ,106462.51,9936.5,Active
LA00769,BOR08027,Ahmedabad Main,1337335.42,124817.97,Active
LA00770,BOR06658,Delhi North,263728.13,24614.63,NPA
LA00771,BOR06173,Pune East,1265174.26,7872.2,Active
LA00772,BOR01928,Surat Branch,869738.31,20293.89,Closed
LA00773,BOR01031,Mumbai HQ,800269.36,10670.26,NPA
LA00774,BOR04371,Mumbai HQ,735612.94,9808.17,Active
LA00775,BOR09511,Pune East,242816.45,5665.72,Active
LA00776,BOR06094,Surat Branch,1024730.76,13663.08,Active
LA00777,BOR09347,Pune East,475264.49,8871.6,NPA
LA00778,BOR06404,Mumbai HQ,1053164.88,9829.54,NPA
LA00779,BOR01520,Pune East,751533.48,17535.78,Active
LA00780,BOR02914,Delhi North,1431811.76,44545.25,Active
LA00781,BOR07728,Surat Branch,1476310.61,13778.9,Active
LA00782,BOR05887,Delhi North,1950057.73,26000.77,Active
LA00783,BOR09116,Pune East,331800.34,2064.54,NPA
LA00784,BOR02524,Mumbai HQ,1817941.38,16967.45,NPA
LA00785,BOR07498,Ahmedabad Main,1845993.67,43073.19,Active
LA00786,BOR04680,Surat Branch,584094.4,54515.48,Active
LA00787,BOR00334,Mumbai HQ,1897145.04,11804.46,NPA
LA00788,BOR03479,Surat Branch,784378.23,36604.32,Active
LA00789,BOR02562,Surat Branch,804853.76,75119.68,NPA
LA00790,BOR07109,Ahmedabad Main,74543.72,347.87,Closed
LA00791,BOR00123,Ahmedabad Main,443102.44,41356.23,NPA
LA00792,BOR08978,Ahmedabad Main,1470604.45,19608.06,NPA
LA00793,BOR07699,Ahmedabad Main,752227.2,10029.7,NPA
LA00794,BOR08441,Delhi North,671086.12,12526.94,Active
LA00795,BOR06416,Pune East,448177.72,13943.31,Active
LA00796,BOR09113,Mumbai HQ,847160.45,19767.08,Closed
LA00797,BOR08830,Surat Branch,411319.07,5484.25,NPA
LA00798,BOR07966,Surat Branch,744180.4,6945.68,Active
LA00799,BOR04647,Ahmedabad Main,1703782.19,159019.67,Active
LA00800,BOR00476,Delhi North,253621.14,1183.57,Active
LA00801,BOR03234,Ahmedabad Main,307761.62,7181.1,NPA
LA00802,BOR07912,Pune East,1824833.1,56772.59,NPA
LA00803,BOR03382,Ahmedabad Main,561597.07,17471.91,Active
LA00804,BOR03089,Mumbai HQ,1843760.86,8604.22,Active
LA00805,BOR09309,Mumbai HQ,98195.65,458.25,NPA
LA00806,BOR07519,Pune East,1825401.35,8518.54,NPA
LA00807,BOR04798,Ahmedabad Main,1657017.27,30930.99,Closed
LA00808,BOR04625,Delhi North,1199936.63,22398.82,NPA
LA00809,BOR01881,Delhi North,111438.96,2600.24,Active
LA00810,BOR07646,Surat Branch,1926723.69,17982.75,NPA
LA00811,BOR05933,Pune East,1377213.54,6427.0,NPA
LA00812,BOR00471,Surat Branch,1129145.07,26346.72,Active
LA00813,BOR05186,Delhi North,104039.64,2427.59,Closed
LA00814,BOR06860,Ahmedabad Main,928096.71,8662.24,Active
LA00815,BOR07572,Delhi North,451583.21,2107.39,Closed
LA00816,BOR02316,Pune East,362609.72,6768.71,Active
LA00817,BOR01258,Mumbai HQ,1182645.07,22076.04,Active
LA00818,BOR00938,Pune East,1681863.97,78486.99,Active
LA00819,BOR07665,Surat Branch,1596211.6,74489.87,Active
LA00820,BOR03249,Mumbai HQ,1172137.03,10939.95,Active
LA00821,BOR02781,Ahmedabad Main,1766904.4,82455.54,Active
LA00822,BOR04987,Delhi North,452869.11,10566.95,Active
LA00823,BOR05522,Surat Branch,356079.53,4747.73,NPA
LA00824,BOR09472,Mumbai HQ,380663.56,2368.57,Closed
LA00825,BOR00356,Delhi North,1617970.78,15101.06,Active
LA00826,BOR07905,Pune East,1422735.25,132788.62,Closed
LA00827,BOR08850,Mumbai HQ,349944.94,8165.38,Active
LA00828,BOR04554,Pune East,965117.57,30025.88,Active
LA00829,BOR03977,Pune East,243731.21,11374.12,Active
