borrower_id,age,monthly_income,employment_type,credit_score,dti_ratio,loan_amount,loan_purpose,city,previous_default,risk_score,risk_tier,is_default
BOR00269,28,31881.89,Salaried,645,0.72,1003134.14,Personal,Pune,0,34,MEDIUM,0
BOR00270,37,81076.34,Salaried,628,0.65,803803.06,Vehicle,Bengaluru,0,34,MEDIUM,0
BOR00271,64,74447.25,Salaried,578,0.21,1312374.53,Business,Bengaluru,0,30,MEDIUM,0
BOR00272,45,63888.97,Business Owner,809,0.63,475507.66,Education,Ahmedabad,0,27,MEDIUM,0
BOR00273,59,15000.0,Business Owner,608,0.5,989389.92,Education,Bengaluru,0,32,MEDIUM,0
BOR00274,54,65416.91,Self-Employed,661,0.55,837991.93,Education,Delhi,0,42,MEDIUM,0
BOR00275,23,59016.53,Self-Employed,625,0.68,1388320.32,Medical,Pune,0,34,MEDIUM,0
BOR00276,56,51189.77,Self-Employed,665,0.56,968022.7,Medical,Bengaluru,0,34,MEDIUM,0
BOR00277,35,87894.37,Business Owner,702,0.37,774780.74,Business,Ahmedabad,1,35,MEDIUM,0
BOR00278,60,58034.99,Salaried,642,0.42,1025930.88,Medical,Jaipur,0,22,MEDIUM,0
BOR00279,42,38414.75,Government Employee,641,0.6,666947.74,Medical,Bengaluru,0,34,MEDIUM,0
BOR00280,21,59708.29,Government Employee,642,0.39,1534326.9,Vehicle,Pune,0,22,MEDIUM,0
BOR00281,51,56663.61,Government Employee,866,0.72,1090876.08,Medical,Mumbai,0,27,MEDIUM,0
BOR00282,36,75777.93,Self-Employed,650,0.46,301415.06,Personal,Jaipur,0,22,MEDIUM,0
BOR00283,54,89375.95,Business Owner,643,0.58,718329.04,Personal,Ahmedabad,0,34,MEDIUM,0
BOR00284,22,17693.24,Self-Employed,589,0.66,1436664.68,Home,Pune,0,62,HIGH,0
BOR00285,62,19237.25,Salaried,648,0.43,862712.35,Personal,Mumbai,0,32,MEDIUM,0
BOR00286,63,49474.33,Salaried,830,0.63,1230986.96,Vehicle,Bengaluru,0,30,MEDIUM,1
BOR00287,27,57726.04,Government Employee,660,0.73,439511.3,Education,Delhi,1,67,HIGH,0
BOR00288,34,74213.61,Government Employee,480,0.68,55339.1,Medical,Mumbai,1,77,HIGH,1
BOR00289,27,55149.74,Business Owner,749,0.37,1977898.56,Education,Jaipur,0,18,LOW,0
BOR00290,64,23405.05,Business Owner,782,0.65,235247.02,Home,Delhi,0,32,MEDIUM,0
BOR00291,38,58060.93,Salaried,642,0.72,406595.37,Personal,Bengaluru,0,34,MEDIUM,0
BOR00292,31,67264.7,Salaried,884,0.34,1964059.88,Vehicle,Jaipur,0,0,LOW,0
BOR00293,45,53687.37,Business Owner,702,0.67,992005.33,Personal,Ahmedabad,0,22,MEDIUM,1
BOR00294,64,38961.12,Self-Employed,603,0.35,1070051.19,Medical,Surat,0,20,LOW,0
BOR00295,56,74248.13,Salaried,602,0.66,1035856.77,Personal,Delhi,0,34,MEDIUM,1
BOR00296,35,50806.68,Government Employee,637,0.11,203719.66,Personal,Delhi,0,12,LOW,0
BOR00297,22,62285.87,Salaried,710,0.63,119872.27,Business,Bengaluru,1,55,HIGH,0
BOR00298,62,82352.98,Government Employee,634,0.28,1659356.43,Vehicle,Surat,0,12,LOW,0
BOR00299,28,42832.93,Salaried,591,0.43,715646.37,Medical,Ahmedabad,0,40,MEDIUM,1
BOR00300,47,39255.76,Salaried,713,0.2,432046.86,Home,Ahmedabad,0,8,LOW,0
BOR00301,64,71574.51,Salaried,597,0.72,1333990.56,Business,Bengaluru,0,60,HIGH,0
BOR00302,51,75720.41,Self-Employed,802,0.4,251930.22,Medical,Pune,0,10,LOW,0
BOR00303,42,60277.7,Business Owner,848,0.26,319451.01,Business,Jaipur,1,25,MEDIUM,0
BOR00304,33,33293.1,Self-Employed,567,0.4,1846323.94,Vehicle,Bengaluru,0,40,MEDIUM,0
BOR00305,58,20143.56,Government Employee,814,0.07,1626194.32,Business,Bengaluru,0,18,LOW,0
BOR00306,31,67994.55,Business Owner,674,0.19,1686794.54,Medical,Delhi,0,12,LOW,0
BOR00307,64,56386.46,Self-Employed,578,0.54,1046298.49,Medical,Surat,0,52,HIGH,0
BOR00308,24,166520.88,Salaried,691,0.69,1260095.31,Personal,Jaipur,1,59,HIGH,1
BOR00309,33,51776.8,Business Owner,745,0.72,1967733.98,Home,Ahmedabad,0,22,MEDIUM,0
BOR00310,37,62349.11,Self-Employed,700,0.38,1699727.68,Home,Mumbai,1,43,MEDIUM,1
BOR00311,61,33016.5,Business Owner,722,0.42,1122812.35,Home,Ahmedabad,0,18,LOW,0
BOR00312,55,125619.43,Government Employee,801,0.28,481336.26,Vehicle,Jaipur,0,0,LOW,0
BOR00313,62,108726.77,Salaried,633,0.72,919051.13,Medical,Surat,0,34,MEDIUM,0
BOR00314,55,29887.56,Business Owner,668,0.61,1653112.68,Education,Ahmedabad,0,52,HIGH,0
BOR00315,26,50405.85,Salaried,778,0.2,1089751.35,Medical,Jaipur,0,8,LOW,0
BOR00316,65,21031.31,Government Employee,817,0.08,96318.24,Medical,Mumbai,1,35,MEDIUM,1
BOR00317,35,45297.0,Business Owner,641,0.27,929695.04,Personal,Pune,1,50,HIGH,1
BOR00318,58,29553.21,Salaried,531,0.6,1859693.11,Home,Ahmedabad,0,62,HIGH,0
BOR00319,63,73982.61,Salaried,686,0.61,1090262.14,Vehicle,Bengaluru,0,34,MEDIUM,0
BOR00320,21,25719.88,Self-Employed,563,0.43,59808.19,Business,Mumbai,0,50,HIGH,1
BOR00321,62,41444.38,Self-Employed,830,0.13,480536.54,Education,Jaipur,1,25,MEDIUM,0
BOR00322,56,43053.74,Salaried,544,0.72,538840.85,Vehicle,Bengaluru,0,52,HIGH,0
BOR00323,25,43352.88,Self-Employed,655,0.54,928759.66,Business,Pune,0,42,MEDIUM,0
BOR00324,31,15000.0,Salaried,675,0.24,1582037.22,Medical,Bengaluru,0,22,MEDIUM,0
BOR00325,43,43675.07,Business Owner,742,0.64,262223.64,Medical,Mumbai,0,30,MEDIUM,0
BOR00326,22,123559.49,Salaried,781,0.23,464883.34,Home,Bengaluru,0,8,LOW,0
BOR00327,58,42854.06,Business Owner,580,0.3,1027190.18,Home,Jaipur,1,63,HIGH,0
BOR00328,53,177491.84,Self-Employed,685,0.57,399333.11,Business,Ahmedabad,0,34,MEDIUM,0
BOR00329,37,49363.41,Business Owner,677,0.32,1353741.92,Business,Ahmedabad,0,12,LOW,0
BOR00330,54,54124.51,Business Owner,667,0.51,1111482.62,Vehicle,Bengaluru,0,42,MEDIUM,0
BOR00331,45,36796.9,Self-Employed,630,0.6,1643611.69,Education,Pune,0,34,MEDIUM,0
BOR00332,25,48224.54,Business Owner,631,0.51,414466.07,Education,Bengaluru,0,34,MEDIUM,0
BOR00333,58,34323.21,Self-Employed,689,0.14,525157.1,Vehicle,Pune,0,12,LOW,0
BOR00334,32,43153.18,Government Employee,815,0.47,1897145.04,Vehicle,Mumbai,0,10,LOW,0
BOR00335,58,15000.0,Self-Employed,778,0.47,1462164.26,Education,Surat,0,20,LOW,1
BOR00336,54,91403.82,Government Employee,493,0.66,237782.22,Personal,Jaipur,0,60,HIGH,0
BOR00337,59,41301.59,Salaried,646,0.35,870333.84,Home,Delhi,1,45,MEDIUM,1
BOR00338,29,24251.75,Business Owner,609,0.47,1824666.45,Home,Delhi,0,32,MEDIUM,0
BOR00339,28,28133.38,Salaried,837,0.3,1391145.14,Education,Bengaluru,0,10,LOW,0
BOR00340,48,78263.7,Business Owner,794,0.6,1522195.21,Personal,Delhi,0,30,MEDIUM,0
BOR00341,40,70321.72,Business Owner,578,0.57,1717247.9,Medical,Ahmedabad,0,52,HIGH,0
BOR00342,56,37712.24,Salaried,724,0.63,1930911.99,Home,Surat,0,30,MEDIUM,0
BOR00343,26,26607.17,Salaried,744,0.55,1247232.9,Business,Jaipur,0,40,MEDIUM,0
BOR00344,33,43470.48,Business Owner,646,0.54,1578720.92,Business,Bengaluru,0,34,MEDIUM,0
BOR00345,31,69946.08,Salaried,719,0.46,738598.94,Personal,Bengaluru,0,18,LOW,0
BOR00346,56,40925.84,Business Owner,784,0.7,491276.25,Vehicle,Delhi,1,47,HIGH,1
BOR00347,25,28551.6,Business Owner,735,0.62,1615737.37,Education,Bengaluru,0,32,MEDIUM,0
BOR00348,36,65943.3,Business Owner,652,0.13,1798221.45,Home,Bengaluru,0,20,LOW,0
BOR00349,35,57703.12,Business Owner,567,0.22,1057183.22,Home,Bengaluru,0,30,MEDIUM,1
BOR00350,32,77809.09,Government Employee,663,0.18,476203.96,Business,Surat,0,12,LOW,0
BOR00351,37,37746.14,Self-Employed,774,0.16,1678133.94,Business,Ahmedabad,0,0,LOW,0
BOR00352,55,34469.43,Salaried,553,0.39,1260301.58,Personal,Surat,1,65,HIGH,1
BOR00353,54,22509.34,Government Employee,734,0.65,113497.16,Education,Ahmedabad,0,40,MEDIUM,0
BOR00354,21,25842.75,Salaried,837,0.48,1182966.03,Education,Pune,0,28,MEDIUM,0
BOR00355,60,17309.92,Business Owner,832,0.54,1022601.53,Vehicle,Jaipur,0,32,MEDIUM,0
BOR00356,29,54475.63,Self-Employed,671,0.65,1617970.78,Business,Jaipur,0,34,MEDIUM,0
BOR00357,21,37329.55,Self-Employed,715,0.42,312219.79,Medical,Delhi,1,43,MEDIUM,1
BOR00358,27,48106.98,Self-Employed,779,0.36,1636945.23,Personal,Delhi,1,35,MEDIUM,0
BOR00359,37,51902.06,Business Owner,693,0.45,286413.1,Medical,Mumbai,0,30,MEDIUM,0
BOR00360,64,40871.73,Government Employee,674,0.49,793088.45,Education,Bengaluru,0,22,MEDIUM,0
BOR00361,60,57176.65,Government Employee,526,0.27,365899.0,Vehicle,Pune,0,30,MEDIUM,0
BOR00362,44,24981.91,Government Employee,746,0.56,408578.09,Home,Bengaluru,0,32,MEDIUM,0
BOR00363,46,53392.88,Salaried,663,0.09,1876747.64,Personal,Jaipur,0,12,LOW,0
BOR00364,30,49474.71,Salaried,711,0.36,497244.11,Medical,Pune,0,10,LOW,1
BOR00365,43,37425.97,Business Owner,609,0.43,1951214.01,Business,Mumbai,0,30,MEDIUM,0
BOR00366,61,54063.94,Government Employee,591,0.36,989220.78,Vehicle,Delhi,0,40,MEDIUM,1
BOR00367,29,60121.72,Business Owner,526,0.71,1093442.83,Medical,Ahmedabad,0,60,HIGH,0
BOR00368,21,82008.47,Business Owner,722,0.22,1770216.03,Personal,Jaipur,0,8,LOW,0
BOR00369,61,55715.57,Self-Employed,768,0.34,1314491.23,Business,Mumbai,0,0,LOW,0
BOR00370,38,112728.46,Government Employee,771,0.07,87821.02,Home,Delhi,0,0,LOW,0
BOR00371,35,19527.19,Salaried,564,0.27,1012480.13,Education,Surat,0,40,MEDIUM,0
BOR00372,30,35867.64,Salaried,682,0.18,189200.15,Personal,Jaipur,0,25,MEDIUM,0
BOR00373,49,63502.18,Self-Employed,614,0.52,948627.54,Home,Surat,0,34,MEDIUM,0
BOR00374,31,53819.08,Salaried,612,0.3,988397.71,Education,Ahmedabad,0,12,LOW,0
BOR00375,31,36106.97,Business Owner,553,0.46,1588830.37,Home,Bengaluru,0,48,HIGH,0
BOR00376,36,30896.04,Self-Employed,558,0.09,1387592.06,Education,Bengaluru,0,30,MEDIUM,1
BOR00377,35,30093.47,Business Owner,774,0.3,1479718.22,Home,Ahmedabad,0,8,LOW,0
BOR00378,55,30494.47,Government Employee,900,0.56,413922.12,Education,Jaipur,0,30,MEDIUM,0
BOR00379,49,62734.01,Business Owner,696,0.32,765869.78,Home,Pune,1,45,MEDIUM,0
BOR00380,25,31914.67,Government Employee,743,0.48,1382287.16,Business,Bengaluru,0,18,LOW,0
BOR00381,25,36760.57,Salaried,690,0.39,1753310.92,Vehicle,Pune,0,22,MEDIUM,0
BOR00382,54,176317.61,Business Owner,671,0.06,480409.43,Medical,Jaipur,0,12,LOW,0
BOR00383,47,87084.72,Business Owner,616,0.63,568340.49,Home,Pune,0,42,MEDIUM,0
BOR00384,33,48170.68,Self-Employed,839,0.57,1269383.85,Vehicle,Jaipur,0,30,MEDIUM,0
BOR00385,65,35829.13,Government Employee,843,0.4,1595300.12,Business,Pune,0,10,LOW,0
BOR00386,41,69833.98,Business Owner,629,0.48,1540159.52,Personal,Mumbai,1,55,HIGH,0
BOR00387,37,67252.12,Business Owner,767,0.74,1921657.64,Home,Pune,0,30,MEDIUM,1
BOR00388,35,66896.7,Self-Employed,538,0.69,1554469.99,Medical,Pune,0,52,HIGH,1
BOR00389,50,34078.82,Business Owner,657,0.21,566726.95,Business,Pune,0,12,LOW,0
BOR00390,41,47229.94,Government Employee,735,0.47,1660125.23,Medical,Bengaluru,0,18,LOW,1
BOR00391,24,53575.68,Business Owner,559,0.57,862217.34,Home,Bengaluru,0,60,HIGH,1
BOR00392,54,59284.25,Salaried,734,0.54,1151580.14,Education,Bengaluru,0,30,MEDIUM,0
BOR00393,59,64854.09,Salaried,777,0.14,615076.91,Personal,Pune,1,33,MEDIUM,0
BOR00394,26,74381.39,Government Employee,721,0.19,1535964.19,Personal,Mumbai,1,25,MEDIUM,0
BOR00395,25,47330.83,Business Owner,530,0.13,1385239.05,Business,Delhi,0,30,MEDIUM,0
BOR00396,62,60767.42,Salaried,698,0.49,1975921.24,Business,Jaipur,0,22,MEDIUM,0
BOR00397,26,56150.42,Salaried,565,0.06,1900434.78,Vehicle,Delhi,0,30,MEDIUM,0
BOR00398,55,28551.7,Self-Employed,774,0.39,1070368.47,Education,Bengaluru,0,28,MEDIUM,0
BOR00399,63,48060.81,Salaried,741,0.09,167214.6,Vehicle,Ahmedabad,0,0,LOW,0
BOR00400,63,49719.83,Business Owner,682,0.21,620366.38,Medical,Bengaluru,0,12,LOW,0
BOR00401,59,78365.72,Salaried,633,0.7,1026269.1,Personal,Mumbai,0,34,MEDIUM,0
BOR00402,46,51434.29,Self-Employed,638,0.22,1384407.14,Education,Jaipur,0,12,LOW,0
BOR00403,22,39448.52,Business Owner,652,0.11,716483.0,Personal,Bengaluru,0,12,LOW,0
BOR00404,57,54779.26,Self-Employed,636,0.43,1823984.02,Education,Pune,0,22,MEDIUM,0
BOR00405,40,91846.87,Self-Employed,599,0.27,1329651.92,Business,Bengaluru,0,30,MEDIUM,0
BOR00406,30,44647.97,Salaried,640,0.57,1924332.57,Education,Mumbai,0,42,MEDIUM,1
BOR00407,22,101061.95,Business Owner,697,0.3,502755.94,Medical,Mumbai,1,45,MEDIUM,0
BOR00408,62,82118.8,Business Owner,546,0.19,1008318.91,Vehicle,Jaipur,0,38,MEDIUM,0
BOR00409,35,56023.42,Self-Employed,760,0.53,395302.49,Personal,Surat,0,22,MEDIUM,0
BOR00410,45,51079.68,Business Owner,775,0.42,1881321.31,Business,Pune,0,18,LOW,0
BOR00411,23,37848.85,Self-Employed,806,0.18,1137516.85,Business,Delhi,0,0,LOW,0
BOR00412,48,154731.88,Business Owner,647,0.11,1812167.51,Personal,Mumbai,1,45,MEDIUM,1
BOR00413,47,39232.03,Business Owner,810,0.67,398813.23,Business,Delhi,0,22,MEDIUM,0
BOR00414,28,107989.15,Salaried,632,0.55,1286441.22,Home,Pune,0,42,MEDIUM,0
BOR00415,23,39731.78,Self-Employed,654,0.66,1749045.54,Vehicle,Surat,0,42,MEDIUM,0
BOR00416,32,25028.61,Salaried,597,0.37,56889.15,Education,Jaipur,0,55,HIGH,1
BOR00417,58,29671.12,Government Employee,610,0.22,911656.95,Business,Pune,0,30,MEDIUM,1
BOR00418,30,48177.99,Salaried,701,0.28,333480.11,Home,Ahmedabad,0,0,LOW,0
BOR00419,39,106430.8,Self-Employed,590,0.59,752367.86,Home,Surat,0,60,HIGH,0
BOR00420,25,80190.57,Business Owner,660,0.42,287945.3,Education,Bengaluru,0,22,MEDIUM,0
BOR00421,61,47823.3,Salaried,740,0.35,1871088.77,Medical,Pune,1,33,MEDIUM,0
BOR00422,29,27963.04,Government Employee,714,0.55,1625561.7,Business,Ahmedabad,0,45,MEDIUM,0
BOR00423,34,53275.19,Government Employee,724,0.06,700894.9,Business,Delhi,0,0,LOW,0
BOR00424,56,56646.43,Business Owner,900,0.56,1387379.79,Education,Jaipur,0,22,MEDIUM,0
BOR00425,64,35636.65,Government Employee,632,0.49,1309021.83,Personal,Surat,0,22,MEDIUM,0
BOR00426,24,35897.74,Business Owner,630,0.61,1094976.68,Vehicle,Mumbai,0,42,MEDIUM,0
BOR00427,45,35642.94,Self-Employed,787,0.55,1210624.14,Education,Ahmedabad,0,22,MEDIUM,0
BOR00428,40,99733.02,Self-Employed,628,0.69,268850.98,Home,Ahmedabad,1,59,HIGH,1
BOR00429,42,32332.31,Government Employee,722,0.52,329425.34,Home,Bengaluru,0,22,MEDIUM,0
BOR00430,54,37193.47,Salaried,736,0.28,1868057.82,Medical,Pune,0,0,LOW,0
BOR00431,40,54255.6,Self-Employed,543,0.27,425464.0,Education,Delhi,0,30,MEDIUM,1
BOR00432,60,106271.52,Salaried,841,0.15,733120.37,Education,Pune,0,8,LOW,0
BOR00433,42,36084.03,Government Employee,645,0.12,106535.74,Medical,Surat,1,37,MEDIUM,0
BOR00434,61,56552.95,Government Employee,710,0.1,698047.59,Vehicle,Mumbai,0,0,LOW,0
BOR00435,40,68136.76,Government Employee,860,0.69,1897524.13,Vehicle,Bengaluru,0,22,MEDIUM,0
BOR00436,41,44870.08,Government Employee,608,0.39,177462.14,Home,Jaipur,1,47,HIGH,1
BOR00437,27,24596.03,Government Employee,614,0.42,1134492.23,Home,Surat,0,32,MEDIUM,0
BOR00438,51,48215.53,Government Employee,841,0.6,456064.38,Medical,Jaipur,0,22,MEDIUM,0
BOR00439,63,37842.74,Salaried,700,0.44,1204718.11,Personal,Delhi,0,10,LOW,0
BOR00440,64,48619.92,Government Employee,786,0.2,1307728.78,Home,Jaipur,0,8,LOW,0
BOR00441,63,173419.05,Self-Employed,632,0.19,618431.34,Business,Delhi,0,20,LOW,0
BOR00442,48,38379.56,Business Owner,773,0.64,65832.54,Business,Delhi,0,30,MEDIUM,1
BOR00443,56,68936.82,Business Owner,846,0.54,1738075.29,Vehicle,Bengaluru,0,22,MEDIUM,0
BOR00444,34,65641.55,Self-Employed,647,0.64,417042.33,Personal,Jaipur,0,34,MEDIUM,1
BOR00445,62,65862.69,Salaried,779,0.15,1332957.06,Vehicle,Jaipur,0,8,LOW,0
BOR00446,50,73883.23,Government Employee,725,0.47,742849.1,Vehicle,Jaipur,1,43,MEDIUM,0
BOR00447,55,83561.43,Business Owner,785,0.13,1157891.68,Medical,Mumbai,1,25,MEDIUM,0
BOR00448,38,97839.09,Government Employee,738,0.38,1785335.18,Home,Bengaluru,1,43,MEDIUM,0
BOR00449,24,45091.14,Business Owner,693,0.34,935367.81,Personal,Mumbai,1,45,MEDIUM,0
BOR00450,57,89612.89,Business Owner,606,0.51,1177375.12,Business,Ahmedabad,0,42,MEDIUM,1
BOR00451,25,58943.62,Business Owner,644,0.06,1250805.63,Education,Mumbai,0,12,LOW,0
BOR00452,44,49730.44,Self-Employed,795,0.29,995591.1,Business,Pune,0,0,LOW,0
BOR00453,47,53935.79,Government Employee,684,0.45,1465698.23,Vehicle,Bengaluru,0,30,MEDIUM,1
BOR00454,50,24836.56,Government Employee,747,0.32,978719.17,Business,Surat,1,35,MEDIUM,0
BOR00455,21,67693.27,Business Owner,874,0.12,1373062.14,Business,Jaipur,0,8,LOW,0
BOR00456,38,42028.82,Salaried,699,0.56,812749.84,Medical,Pune,0,42,MEDIUM,0
BOR00457,21,55530.73,Salaried,821,0.53,851935.09,Business,Bengaluru,0,22,MEDIUM,1
BOR00458,60,46739.84,Salaried,705,0.55,1330380.76,Vehicle,Jaipur,0,30,MEDIUM,0
BOR00459,62,66432.94,Self-Employed,696,0.5,544004.69,Personal,Bengaluru,0,22,MEDIUM,0
BOR00460,25,39213.77,Business Owner,697,0.72,807751.33,Home,Surat,0,42,MEDIUM,0
BOR00461,32,83852.61,Government Employee,587,0.48,1104232.71,Personal,Bengaluru,0,40,MEDIUM,1
BOR00462,57,52390.72,Business Owner,616,0.7,1798199.17,Vehicle,Delhi,0,34,MEDIUM,0
BOR00463,57,89100.78,Salaried,542,0.43,900312.45,Medical,Bengaluru,0,48,HIGH,1
BOR00464,55,37069.1,Business Owner,713,0.31,831198.86,Medical,Jaipur,0,0,LOW,0
BOR00465,32,107233.29,Salaried,674,0.49,632797.17,Personal,Ahmedabad,0,22,MEDIUM,0
BOR00466,29,37138.16,Salaried,849,0.39,1453491.12,Business,Bengaluru,1,35,MEDIUM,0
BOR00467,49,23765.57,Salaried,482,0.33,159306.18,Medical,Surat,1,65,HIGH,1
BOR00468,58,61084.12,Self-Employed,634,0.38,1484146.46,Personal,Mumbai,0,22,MEDIUM,1
BOR00469,61,29418.63,Salaried,743,0.62,939559.96,Vehicle,Surat,1,57,HIGH,1
BOR00470,33,55375.93,Government Employee,629,0.15,682258.13,Medical,Pune,0,20,LOW,0
BOR00471,30,25844.36,Government Employee,758,0.7,1129145.07,Personal,Ahmedabad,1,57,HIGH,0
BOR00472,31,67853.12,Salaried,671,0.54,62381.68,Vehicle,Surat,0,34,MEDIUM,0
BOR00473,34,123416.3,Self-Employed,583,0.48,928317.31,Vehicle,Mumbai,1,73,HIGH,0
BOR00474,61,22862.14,Business Owner,617,0.13,58911.58,Vehicle,Pune,1,55,HIGH,0
BOR00475,50,47916.11,Self-Employed,701,0.4,427752.04,Vehicle,Ahmedabad,0,10,LOW,0
BOR00476,37,43450.69,Business Owner,711,0.17,253621.14,Home,Pune,0,0,LOW,0
BOR00477,58,26218.76,Business Owner,809,0.6,1506819.17,Education,Ahmedabad,0,32,MEDIUM,0
BOR00478,45,47048.04,Self-Employed,780,0.15,1190929.9,Home,Mumbai,0,8,LOW,0
BOR00479,33,58183.82,Business Owner,721,0.25,704988.11,Home,Surat,0,0,LOW,0
BOR00480,39,65178.42,Self-Employed,720,0.34,1941764.89,Vehicle,Jaipur,1,33,MEDIUM,0
BOR00481,50,67599.87,Business Owner,799,0.28,1485548.78,Vehicle,Pune,1,33,MEDIUM,0
BOR00482,47,54082.21,Salaried,743,0.35,1480278.79,Business,Jaipur,0,8,LOW,0
BOR00483,36,46869.96,Salaried,809,0.26,1902371.1,Vehicle,Ahmedabad,0,8,LOW,0
BOR00484,50,34954.55,Salaried,842,0.18,1555078.27,Medical,Bengaluru,0,8,LOW,0
BOR00485,65,48046.33,Business Owner,551,0.45,880509.39,Education,Pune,0,40,MEDIUM,0
BOR00486,64,52263.43,Business Owner,618,0.31,796762.24,Personal,Bengaluru,0,12,LOW,0
BOR00487,42,74631.79,Self-Employed,621,0.58,1487891.13,Business,Delhi,1,67,HIGH,0
BOR00488,38,39218.67,Salaried,509,0.42,723191.83,Personal,Bengaluru,1,65,HIGH,0
BOR00489,49,39098.79,Business Owner,461,0.11,1789211.27,Personal,Ahmedabad,0,30,MEDIUM,1
BOR00490,30,22204.46,Government Employee,748,0.26,1065340.9,Medical,Mumbai,0,10,LOW,0
BOR00491,62,72613.06,Salaried,718,0.5,172751.54,Vehicle,Delhi,0,10,LOW,0
BOR00492,63,30227.64,Government Employee,675,0.6,1156140.74,Education,Delhi,0,34,MEDIUM,1
BOR00493,39,48932.58,Government Employee,575,0.25,1852056.7,Medical,Mumbai,0,38,MEDIUM,0
BOR00494,57,103953.52,Self-Employed,758,0.54,770860.68,Vehicle,Delhi,0,22,MEDIUM,0
BOR00495,31,43893.34,Business Owner,682,0.71,838896.55,Personal,Ahmedabad,1,59,HIGH,0
BOR00496,42,54403.92,Business Owner,496,0.61,1940730.84,Business,Delhi,0,52,HIGH,0
BOR00497,29,43321.8,Salaried,618,0.3,833178.35,Vehicle,Pune,1,37,MEDIUM,0
BOR00498,38,29708.55,Self-Employed,654,0.73,1099903.97,Personal,Surat,1,69,HIGH,0
BOR00499,24,120432.33,Business Owner,737,0.32,1446129.36,Personal,Delhi,0,0,LOW,0
BOR00500,26,36842.62,Self-Employed,731,0.61,1617186.73,Education,Mumbai,1,55,HIGH,1
BOR00501,34,98683.96,Business Owner,763,0.11,1973944.78,Home,Surat,0,8,LOW,0
BOR00502,29,50504.37,Self-Employed,621,0.63,614453.17,Personal,Delhi,0,42,MEDIUM,0
BOR00503,21,69502.06,Self-Employed,715,0.14,1914251.86,Medical,Surat,0,0,LOW,0
BOR00504,38,76695.37,Government Employee,737,0.45,1503852.87,Business,Bengaluru,0,18,LOW,0
BOR00505,57,82849.12,Salaried,631,0.37,1184226.27,Vehicle,Delhi,0,22,MEDIUM,0
BOR00506,61,94721.57,Business Owner,697,0.41,618744.99,Medical,Jaipur,0,22,MEDIUM,0
BOR00507,41,138362.24,Business Owner,617,0.63,236875.15,Business,Pune,0,34,MEDIUM,0
BOR00508,31,116772.39,Salaried,697,0.48,1031596.64,Vehicle,Bengaluru,0,22,MEDIUM,0
BOR00509,25,35393.77,Salaried,636,0.15,985060.55,Education,Pune,0,12,LOW,0
BOR00510,40,41765.52,Salaried,718,0.53,300993.23,Medical,Mumbai,0,22,MEDIUM,0
BOR00511,28,63666.75,Salaried,628,0.13,1526801.37,Home,Pune,0,20,LOW,0
BOR00512,23,48427.48,Salaried,872,0.46,1521373.03,Home,Bengaluru,0,10,LOW,0
BOR00513,38,116281.77,Business Owner,719,0.4,1717519.26,Medical,Jaipur,0,10,LOW,0
BOR00514,33,49961.19,Business Owner,690,0.7,58441.41,Medical,Delhi,0,42,MEDIUM,0
BOR00515,27,66619.93,Self-Employed,587,0.34,876979.1,Business,Surat,0,38,MEDIUM,0
BOR00516,44,43101.44,Business Owner,529,0.25,689825.04,Home,Bengaluru,0,30,MEDIUM,0
BOR00517,47,59850.89,Business Owner,738,0.18,1720708.81,Personal,Bengaluru,0,0,LOW,0
BOR00518,64,38499.74,Salaried,821,0.57,819882.35,Medical,Delhi,0,22,MEDIUM,0
BOR00519,46,26558.82,Salaried,548,0.58,1464140.98,Education,Delhi,1,95,HIGH,0
BOR00520,52,54842.78,Business Owner,774,0.4,260671.5,Education,Ahmedabad,0,18,LOW,0
BOR00521,52,113773.38,Salaried,638,0.26,1228938.65,Education,Jaipur,1,45,MEDIUM,0
BOR00522,50,84064.57,Self-Employed,676,0.29,1005988.2,Education,Ahmedabad,0,20,LOW,0
BOR00523,28,44967.1,Government Employee,759,0.08,1713104.86,Personal,Bengaluru,0,0,LOW,0
BOR00524,31,67925.14,Government Employee,538,0.58,659296.37,Personal,Bengaluru,1,77,HIGH,0
BOR00525,51,102566.86,Self-Employed,804,0.48,563612.42,Business,Delhi,1,43,MEDIUM,1
BOR00526,44,35854.3,Business Owner,715,0.74,792118.09,Personal,Ahmedabad,0,22,MEDIUM,0
BOR00527,40,62756.35,Salaried,703,0.43,273219.03,Vehicle,Bengaluru,1,35,MEDIUM,0
BOR00528,47,37229.15,Business Owner,619,0.45,1196579.01,Education,Ahmedabad,0,30,MEDIUM,0
BOR00529,34,48398.45,Business Owner,785,0.17,1632341.5,Medical,Surat,0,8,LOW,0
BOR00530,55,64331.2,Self-Employed,646,0.61,142686.15,Business,Bengaluru,0,34,MEDIUM,0
BOR00531,38,72102.89,Salaried,423,0.4,458991.36,Home,Bengaluru,0,48,HIGH,0
BOR00532,37,87062.61,Government Employee,523,0.45,1274295.68,Business,Delhi,1,65,HIGH,0
BOR00533,48,40895.67,Salaried,579,0.57,951849.04,Vehicle,Surat,0,52,HIGH,0
BOR00534,47,25659.25,Business Owner,784,0.33,550070.94,Business,Mumbai,0,15,LOW,0
BOR00535,56,38798.99,Government Employee,711,0.07,443881.49,Education,Mumbai,0,0,LOW,0
BOR00536,52,47884.14,Salaried,722,0.68,662114.31,Education,Bengaluru,0,22,MEDIUM,0
